Scenario,Area,Year,Sex,ISOCode,Population
SSP2,Norway,1965,Female,578,1869.3
SSP2,Norway,1970,Female,578,1948
SSP2,Norway,1975,Female,578,2016.4
SSP2,Norway,1980,Female,578,2059.6
SSP2,Norway,1985,Female,578,2097.8
SSP2,Norway,1990,Female,578,2144.9
SSP2,Norway,1995,Female,578,2205
SSP2,Norway,2000,Female,578,2268.2
SSP2,Norway,2005,Female,578,2331.8
SSP2,Norway,2010,Female,578,2446.4
SSP2,Norway,2015,Female,578,2582
SSP2,Norway,2020,Female,578,2661.6
SSP2,Norway,2025,Female,578,2751.4
SSP2,Norway,2030,Female,578,2842.2
SSP2,Norway,2035,Female,578,2928.5
SSP2,Norway,2040,Female,578,3009.5
SSP2,Norway,2045,Female,578,3087.9
SSP2,Norway,2050,Female,578,3167
SSP2,Norway,2055,Female,578,3246
SSP2,Norway,2060,Female,578,3323.5
SSP2,Norway,2065,Female,578,3399
SSP2,Norway,2070,Female,578,3474.9
SSP2,Norway,2075,Female,578,3554.4
SSP2,Norway,2080,Female,578,3637
SSP2,Norway,2085,Female,578,3718.7
SSP2,Norway,2090,Female,578,3798.5
SSP2,Norway,2095,Female,578,3878.7
SSP2,Norway,2100,Female,578,3961.4
SSP2,Occupied Palestinian Territory,1950,Female,275,448.4
SSP2,Occupied Palestinian Territory,1955,Female,275,480.7
SSP2,Occupied Palestinian Territory,1960,Female,275,524.3
SSP2,Occupied Palestinian Territory,1965,Female,275,587.1
SSP2,Occupied Palestinian Territory,1970,Female,275,555.7
SSP2,Occupied Palestinian Territory,1975,Female,275,653.7
SSP2,Occupied Palestinian Territory,1980,Female,275,746.7
SSP2,Occupied Palestinian Territory,1985,Female,275,869.5
SSP2,Occupied Palestinian Territory,1990,Female,275,1037.8
SSP2,Occupied Palestinian Territory,1995,Female,275,1291.6
SSP2,Occupied Palestinian Territory,2000,Female,275,1589.2
SSP2,Occupied Palestinian Territory,2005,Female,275,1762.7
SSP2,Occupied Palestinian Territory,2010,Female,275,2004.2
SSP2,Occupied Palestinian Territory,2015,Female,275,2297.6
SSP2,Occupied Palestinian Territory,2020,Female,275,2583.2
SSP2,Occupied Palestinian Territory,2025,Female,275,2860.8
SSP2,Occupied Palestinian Territory,2030,Female,275,3122.6
SSP2,Occupied Palestinian Territory,2035,Female,275,3366.8
SSP2,Occupied Palestinian Territory,2040,Female,275,3592.2
SSP2,Occupied Palestinian Territory,2045,Female,275,3796.9
SSP2,Occupied Palestinian Territory,2050,Female,275,3978
SSP2,Occupied Palestinian Territory,2055,Female,275,4132.6
SSP2,Occupied Palestinian Territory,2060,Female,275,4257.9
SSP2,Occupied Palestinian Territory,2065,Female,275,4354.2
SSP2,Occupied Palestinian Territory,2070,Female,275,4421
SSP2,Occupied Palestinian Territory,2075,Female,275,4458.1
SSP2,Occupied Palestinian Territory,2080,Female,275,4465.8
SSP2,Occupied Palestinian Territory,2085,Female,275,4444.2
SSP2,Occupied Palestinian Territory,2090,Female,275,4394.8
SSP2,Occupied Palestinian Territory,2095,Female,275,4321
SSP2,Occupied Palestinian Territory,2100,Female,275,4224.5
SSP2,Oman,1950,Female,512,224.7
SSP2,Oman,1955,Female,512,247.5
SSP2,Oman,1960,Female,512,278.5
SSP2,Oman,1965,Female,512,317.9
SSP2,Oman,1970,Female,512,368.2
SSP2,Oman,1975,Female,512,437.4
SSP2,Oman,1980,Female,512,546
SSP2,Oman,1985,Female,512,688.5
SSP2,Oman,1990,Female,512,803.5
SSP2,Oman,1995,Female,512,893.1
SSP2,Oman,2000,Female,512,988.8
SSP2,Oman,2005,Female,512,1085.7
SSP2,Oman,2010,Female,512,1206.6
SSP2,Oman,2015,Female,512,1476.6
SSP2,Oman,2020,Female,512,1644.3
SSP2,Oman,2025,Female,512,1784.1
SSP2,Oman,2030,Female,512,1894.7
SSP2,Oman,2035,Female,512,1988.3
SSP2,Oman,2040,Female,512,2080.9
SSP2,Oman,2045,Female,512,2175.7
SSP2,Oman,2050,Female,512,2263.7
SSP2,Oman,2055,Female,512,2333
SSP2,Oman,2060,Female,512,2377.9
SSP2,Oman,2065,Female,512,2401.1
SSP2,Oman,2070,Female,512,2409.3
SSP2,Oman,2075,Female,512,2407.5
SSP2,Oman,2080,Female,512,2397.3
SSP2,Oman,2085,Female,512,2378.5
SSP2,Oman,2090,Female,512,2353.2
SSP2,Oman,2095,Female,512,2324.8
SSP2,Oman,2100,Female,512,2294.7
SSP2,Pakistan,1950,Female,586,17081.1
SSP2,Pakistan,1955,Female,586,18597.4
SSP2,Pakistan,1960,Female,586,20853.8
SSP2,Pakistan,1965,Female,586,23802.9
SSP2,Pakistan,1970,Female,586,27380
SSP2,Pakistan,1975,Female,586,31659.8
SSP2,Pakistan,1980,Female,586,37230.7
SSP2,Pakistan,1985,Female,586,44207.8
SSP2,Pakistan,1990,Female,586,51844.2
SSP2,Pakistan,1995,Female,586,59281.7
SSP2,Pakistan,2000,Female,586,66975.6
SSP2,Pakistan,2005,Female,586,74557.3
SSP2,Pakistan,2010,Female,586,82870.8
SSP2,Pakistan,2015,Female,586,92103.1
SSP2,Pakistan,2020,Female,586,101619.1
SSP2,Pakistan,2025,Female,586,110812
SSP2,Pakistan,2030,Female,586,119492.7
SSP2,Pakistan,2035,Female,586,127736.2
SSP2,Pakistan,2040,Female,586,135685.5
SSP2,Pakistan,2045,Female,586,143189.1
SSP2,Pakistan,2050,Female,586,149947.4
SSP2,Pakistan,2055,Female,586,155794.8
SSP2,Pakistan,2060,Female,586,160767.1
SSP2,Pakistan,2065,Female,586,164895.5
SSP2,Pakistan,2070,Female,586,168237.3
SSP2,Pakistan,2075,Female,586,170762.1
SSP2,Pakistan,2080,Female,586,172200.2
SSP2,Pakistan,2085,Female,586,172959.3
SSP2,Pakistan,2090,Female,586,173097.5
SSP2,Pakistan,2095,Female,586,172592.4
SSP2,Pakistan,2100,Female,586,171451.6
SSP2,Panama,1950,Female,591,419.2
SSP2,Panama,1955,Female,591,479.7
SSP2,Panama,1960,Female,591,554.7
SSP2,Panama,1965,Female,591,645.1
SSP2,Panama,1970,Female,591,746.6
SSP2,Panama,1975,Female,591,858.9
SSP2,Panama,1980,Female,591,976.2
SSP2,Panama,1985,Female,591,1095.1
SSP2,Panama,1990,Female,591,1222
SSP2,Panama,1995,Female,591,1357.5
SSP2,Panama,2000,Female,591,1503.3
SSP2,Panama,2005,Female,591,1654.5
SSP2,Panama,2010,Female,591,1812.3
SSP2,Panama,2015,Female,591,1979
SSP2,Panama,2020,Female,591,2120
SSP2,Panama,2025,Female,591,2249.2
SSP2,Panama,2030,Female,591,2367.9
SSP2,Panama,2035,Female,591,2477
SSP2,Panama,2040,Female,591,2574.6
SSP2,Panama,2045,Female,591,2659.4
SSP2,Panama,2050,Female,591,2729.7
SSP2,Panama,2055,Female,591,2785.4
SSP2,Panama,2060,Female,591,2827
SSP2,Panama,2065,Female,591,2855.8
SSP2,Panama,2070,Female,591,2873
SSP2,Panama,2075,Female,591,2879.4
SSP2,Panama,2080,Female,591,2876.7
SSP2,Panama,2085,Female,591,2865.6
SSP2,Panama,2090,Female,591,2846.7
SSP2,Panama,2095,Female,591,2820.4
SSP2,Panama,2100,Female,591,2787
SSP2,Papua New Guinea,1950,Female,598,791.9
SSP2,Papua New Guinea,1955,Female,598,875
SSP2,Papua New Guinea,1960,Female,598,971
SSP2,Papua New Guinea,1965,Female,598,1086
SSP2,Papua New Guinea,1970,Female,598,1233
SSP2,Papua New Guinea,1975,Female,598,1407.6
SSP2,Papua New Guinea,1980,Female,598,1617.7
SSP2,Papua New Guinea,1985,Female,598,1862.3
SSP2,Papua New Guinea,1990,Female,598,2119.6
SSP2,Papua New Guinea,1995,Female,598,2407.8
SSP2,Papua New Guinea,2000,Female,598,2741.1
SSP2,Papua New Guinea,2005,Female,598,3104.7
SSP2,Papua New Guinea,2010,Female,598,3493.2
SSP2,Papua New Guinea,2015,Female,598,3890.4
SSP2,Papua New Guinea,2020,Female,598,4268.2
SSP2,Papua New Guinea,2025,Female,598,4626.2
SSP2,Papua New Guinea,2030,Female,598,4963.9
SSP2,Papua New Guinea,2035,Female,598,5279.7
SSP2,Papua New Guinea,2040,Female,598,5567.1
SSP2,Papua New Guinea,2045,Female,598,5822.1
SSP2,Papua New Guinea,2050,Female,598,6042.1
SSP2,Papua New Guinea,2055,Female,598,6227.1
SSP2,Papua New Guinea,2060,Female,598,6378.4
SSP2,Papua New Guinea,2065,Female,598,6494.9
SSP2,Papua New Guinea,2070,Female,598,6577.1
SSP2,Papua New Guinea,2075,Female,598,6625
SSP2,Papua New Guinea,2080,Female,598,6630.6
SSP2,Papua New Guinea,2085,Female,598,6601.4
SSP2,Papua New Guinea,2090,Female,598,6539.8
SSP2,Papua New Guinea,2095,Female,598,6452.3
SSP2,Papua New Guinea,2100,Female,598,6344.4
SSP2,Paraguay,1950,Female,600,748.3
SSP2,Paraguay,1955,Female,600,851
SSP2,Paraguay,1960,Female,600,966
SSP2,Paraguay,1965,Female,600,1095.8
SSP2,Paraguay,1970,Female,600,1240
SSP2,Paraguay,1975,Female,600,1390.2
SSP2,Paraguay,1980,Female,600,1576.5
SSP2,Paraguay,1985,Female,600,1815.9
SSP2,Paraguay,1990,Female,600,2084.1
SSP2,Paraguay,1995,Female,600,2353.6
SSP2,Paraguay,2000,Female,600,2619.2
SSP2,Paraguay,2005,Female,600,2860.5
SSP2,Paraguay,2010,Female,600,3059.2
SSP2,Paraguay,2015,Female,600,3269.7
SSP2,Paraguay,2020,Female,600,3496.3
SSP2,Paraguay,2025,Female,600,3708.9
SSP2,Paraguay,2030,Female,600,3899.1
SSP2,Paraguay,2035,Female,600,4066.1
SSP2,Paraguay,2040,Female,600,4209.3
SSP2,Paraguay,2045,Female,600,4329.5
SSP2,Paraguay,2050,Female,600,4427.5
SSP2,Paraguay,2055,Female,600,4501.9
SSP2,Paraguay,2060,Female,600,4551.6
SSP2,Paraguay,2065,Female,600,4575.1
SSP2,Paraguay,2070,Female,600,4572.3
SSP2,Paraguay,2075,Female,600,4543.5
SSP2,Paraguay,2080,Female,600,4490.1
SSP2,Paraguay,2085,Female,600,4416.1
SSP2,Paraguay,2090,Female,600,4325.8
SSP2,Paraguay,2095,Female,600,4223.2
SSP2,Paraguay,2100,Female,600,4111.9
SSP2,Peru,1950,Female,604,3847.1
SSP2,Peru,1955,Female,604,4371.5
SSP2,Peru,1960,Female,604,5004.7
SSP2,Peru,1965,Female,604,5774.2
SSP2,Peru,1970,Female,604,6641.2
SSP2,Peru,1975,Female,604,7593.7
SSP2,Peru,1980,Female,604,8669.5
SSP2,Peru,1985,Female,604,9772.6
SSP2,Peru,1990,Female,604,10920.8
SSP2,Peru,1995,Female,604,12025.6
SSP2,Peru,2000,Female,604,12964
SSP2,Peru,2005,Female,604,13814.1
SSP2,Peru,2010,Female,604,14695.5
SSP2,Peru,2015,Female,604,15703.6
SSP2,Peru,2020,Female,604,16639.6
SSP2,Peru,2025,Female,604,17456.2
SSP2,Peru,2030,Female,604,18167.2
SSP2,Peru,2035,Female,604,18781.2
SSP2,Peru,2040,Female,604,19297.4
SSP2,Peru,2045,Female,604,19707.6
SSP2,Peru,2050,Female,604,20002.6
SSP2,Peru,2055,Female,604,20177.6
SSP2,Peru,2060,Female,604,20235.7
SSP2,Peru,2065,Female,604,20188.5
SSP2,Peru,2070,Female,604,20045.1
SSP2,Peru,2075,Female,604,19817
SSP2,Peru,2080,Female,604,19511.8
SSP2,Peru,2085,Female,604,19143.1
SSP2,Peru,2090,Female,604,18721.2
SSP2,Peru,2095,Female,604,18256.3
SSP2,Peru,2100,Female,604,17757.1
SSP2,Philippines,1950,Female,608,9341
SSP2,Philippines,1955,Female,608,11074.9
SSP2,Philippines,1960,Female,608,13051
SSP2,Philippines,1965,Female,608,15296.5
SSP2,Philippines,1970,Female,608,17690.7
SSP2,Philippines,1975,Female,608,20394
SSP2,Philippines,1980,Female,608,23421.2
SSP2,Philippines,1985,Female,608,26861.5
SSP2,Philippines,1990,Female,608,30654.8
SSP2,Philippines,1995,Female,608,34609.2
SSP2,Philippines,2000,Female,608,38688.2
SSP2,Philippines,2005,Female,608,42913.1
SSP2,Philippines,2010,Female,608,46420.5
SSP2,Philippines,2015,Female,608,50475.1
SSP2,Philippines,2020,Female,608,54405.3
SSP2,Philippines,2025,Female,608,58141.7
SSP2,Philippines,2030,Female,608,61669.3
SSP2,Philippines,2035,Female,608,64922.9
SSP2,Philippines,2040,Female,608,67851.1
SSP2,Philippines,2045,Female,608,70437.6
SSP2,Philippines,2050,Female,608,72670
SSP2,Philippines,2055,Female,608,74570.3
SSP2,Philippines,2060,Female,608,76118
SSP2,Philippines,2065,Female,608,77314.4
SSP2,Philippines,2070,Female,608,78098
SSP2,Philippines,2075,Female,608,78516.2
SSP2,Philippines,2080,Female,608,78553.9
SSP2,Philippines,2085,Female,608,78237.3
SSP2,Philippines,2090,Female,608,77572.3
SSP2,Philippines,2095,Female,608,76613.1
SSP2,Philippines,2100,Female,608,75394.9
SSP2,Poland,1950,Female,616,12994
SSP2,Poland,1955,Female,616,14188.4
SSP2,Poland,1960,Female,616,15301.5
SSP2,Poland,1965,Female,616,16156
SSP2,Poland,1970,Female,616,16817.2
SSP2,Poland,1975,Female,616,17508.2
SSP2,Poland,1980,Female,616,18327.9
SSP2,Poland,1985,Female,616,19193.5
SSP2,Poland,1990,Female,616,19574.9
SSP2,Poland,1995,Female,616,19830.3
SSP2,Poland,2000,Female,616,19830.8
SSP2,Poland,2005,Female,616,19866.2
SSP2,Poland,2010,Female,616,19934.6
SSP2,Poland,2015,Female,616,19780.5
SSP2,Poland,2020,Female,616,19661.2
SSP2,Poland,2025,Female,616,19463.4
SSP2,Poland,2030,Female,616,19181
SSP2,Poland,2035,Female,616,18817.8
SSP2,Poland,2040,Female,616,18397.7
SSP2,Poland,2045,Female,616,17940
SSP2,Poland,2050,Female,616,17463.7
SSP2,Poland,2055,Female,616,16988.1
SSP2,Poland,2060,Female,616,16511.4
SSP2,Poland,2065,Female,616,16015.7
SSP2,Poland,2070,Female,616,15481.2
SSP2,Poland,2075,Female,616,14933.5
SSP2,Poland,2080,Female,616,14398.4
SSP2,Poland,2085,Female,616,13906.5
SSP2,Poland,2090,Female,616,13481.5
SSP2,Poland,2095,Female,616,13128
SSP2,Poland,2100,Female,616,12835.2
SSP2,Portugal,1950,Female,620,4370.7
SSP2,Portugal,1955,Female,620,4509.9
SSP2,Portugal,1960,Female,620,4636.4
SSP2,Portugal,1965,Female,620,4651.2
SSP2,Portugal,1970,Female,620,4560.6
SSP2,Portugal,1975,Female,620,4802.9
SSP2,Portugal,1980,Female,620,5071.3
SSP2,Portugal,1985,Female,620,5154.4
SSP2,Portugal,1990,Female,620,5136
SSP2,Portugal,1995,Female,620,5228.2
SSP2,Portugal,2000,Female,620,5325.3
SSP2,Portugal,2005,Female,620,5416.6
SSP2,Portugal,2010,Female,620,5525.8
SSP2,Portugal,2015,Female,620,5481.9
SSP2,Portugal,2020,Female,620,5374.2
SSP2,Portugal,2025,Female,620,5258.4
SSP2,Portugal,2030,Female,620,5141.8
SSP2,Portugal,2035,Female,620,5028.5
SSP2,Portugal,2040,Female,620,4913.9
SSP2,Portugal,2045,Female,620,4791.9
SSP2,Portugal,2050,Female,620,4662.1
SSP2,Portugal,2055,Female,620,4527.4
SSP2,Portugal,2060,Female,620,4391.8
SSP2,Portugal,2065,Female,620,4260.3
SSP2,Portugal,2070,Female,620,4137.7
SSP2,Portugal,2075,Female,620,4030
SSP2,Portugal,2080,Female,620,3945.7
SSP2,Portugal,2085,Female,620,3887.6
SSP2,Portugal,2090,Female,620,3850.6
SSP2,Portugal,2095,Female,620,3826.6
SSP2,Portugal,2100,Female,620,3808.9
SSP2,Puerto Rico,1950,Female,630,1103.8
SSP2,Puerto Rico,1955,Female,630,1128.2
SSP2,Puerto Rico,1960,Female,630,1191.2
SSP2,Puerto Rico,1965,Female,630,1315.6
SSP2,Puerto Rico,1970,Female,630,1381.9
SSP2,Puerto Rico,1975,Female,630,1498.8
SSP2,Puerto Rico,1980,Female,630,1635.9
SSP2,Puerto Rico,1985,Female,630,1723.4
SSP2,Puerto Rico,1990,Female,630,1814.3
SSP2,Puerto Rico,1995,Female,630,1909.3
SSP2,Puerto Rico,2000,Female,630,1969.4
SSP2,Puerto Rico,2005,Female,630,1957.6
SSP2,Puerto Rico,2010,Female,630,1930.5
SSP2,Puerto Rico,2015,Female,630,1908.2
SSP2,Puerto Rico,2020,Female,630,1900.8
SSP2,Puerto Rico,2025,Female,630,1886.3
SSP2,Puerto Rico,2030,Female,630,1863.2
SSP2,Puerto Rico,2035,Female,630,1830.3
SSP2,Puerto Rico,2040,Female,630,1787.1
SSP2,Puerto Rico,2045,Female,630,1735.8
SSP2,Puerto Rico,2050,Female,630,1678.9
SSP2,Puerto Rico,2055,Female,630,1618.5
SSP2,Puerto Rico,2060,Female,630,1555.4
SSP2,Puerto Rico,2065,Female,630,1490.7
SSP2,Puerto Rico,2070,Female,630,1424.4
SSP2,Puerto Rico,2075,Female,630,1359.5
SSP2,Puerto Rico,2080,Female,630,1296.9
SSP2,Puerto Rico,2085,Female,630,1237.4
SSP2,Puerto Rico,2090,Female,630,1181.4
SSP2,Puerto Rico,2095,Female,630,1129.2
SSP2,Puerto Rico,2100,Female,630,1080.9
SSP2,Qatar,1950,Female,634,12.3
SSP2,Qatar,1955,Female,634,16.3
SSP2,Qatar,1960,Female,634,20.6
SSP2,Qatar,1965,Female,634,28.8
SSP2,Qatar,1970,Female,634,39.5
SSP2,Qatar,1975,Female,634,55
SSP2,Qatar,1980,Female,634,82.6
SSP2,Qatar,1985,Female,634,122.9
SSP2,Qatar,1990,Female,634,157.4
SSP2,Qatar,1995,Female,634,174.4
SSP2,Qatar,2000,Female,634,207.7
SSP2,Qatar,2005,Female,634,272.8
SSP2,Qatar,2010,Female,634,430.9
SSP2,Qatar,2015,Female,634,610.4
SSP2,Qatar,2020,Female,634,698.1
SSP2,Qatar,2025,Female,634,779.6
SSP2,Qatar,2030,Female,634,856.8
SSP2,Qatar,2035,Female,634,932.7
SSP2,Qatar,2040,Female,634,1008.9
SSP2,Qatar,2045,Female,634,1084.4
SSP2,Qatar,2050,Female,634,1155.9
SSP2,Qatar,2055,Female,634,1220.2
SSP2,Qatar,2060,Female,634,1276.2
SSP2,Qatar,2065,Female,634,1323.7
SSP2,Qatar,2070,Female,634,1363.7
SSP2,Qatar,2075,Female,634,1397.5
SSP2,Qatar,2080,Female,634,1427.2
SSP2,Qatar,2085,Female,634,1454.7
SSP2,Qatar,2090,Female,634,1482.6
SSP2,Qatar,2095,Female,634,1511.7
SSP2,Qatar,2100,Female,634,1540.5
SSP2,Republic of Korea,1950,Female,410,9643.1
SSP2,Republic of Korea,1955,Female,410,10776.3
SSP2,Republic of Korea,1960,Female,410,12816.3
SSP2,Republic of Korea,1965,Female,410,14303
SSP2,Republic of Korea,1970,Female,410,15849.1
SSP2,Republic of Korea,1975,Female,410,17439.7
SSP2,Republic of Korea,1980,Female,410,18802
SSP2,Republic of Korea,1985,Female,410,20304.8
SSP2,Republic of Korea,1990,Female,410,21405
SSP2,Republic of Korea,1995,Female,410,22353.3
SSP2,Republic of Korea,2000,Female,410,23053
SSP2,Republic of Korea,2005,Female,410,23954.2
SSP2,Republic of Korea,2010,Female,410,24653.6
SSP2,Republic of Korea,2015,Female,410,25267.4
SSP2,Republic of Korea,2020,Female,410,25629.8
SSP2,Republic of Korea,2025,Female,410,25868.7
SSP2,Republic of Korea,2030,Female,410,25992.8
SSP2,Republic of Korea,2035,Female,410,25943.9
SSP2,Republic of Korea,2040,Female,410,25664.2
SSP2,Republic of Korea,2045,Female,410,25181.6
SSP2,Republic of Korea,2050,Female,410,24536.6
SSP2,Republic of Korea,2055,Female,410,23759.9
SSP2,Republic of Korea,2060,Female,410,22896.2
SSP2,Republic of Korea,2065,Female,410,21996.7
SSP2,Republic of Korea,2070,Female,410,21092.9
SSP2,Republic of Korea,2075,Female,410,20205.3
SSP2,Republic of Korea,2080,Female,410,19347.4
SSP2,Republic of Korea,2085,Female,410,18571.9
SSP2,Republic of Korea,2090,Female,410,17873.8
SSP2,Republic of Korea,2095,Female,410,17245.2
SSP2,Republic of Korea,2100,Female,410,16674.1
SSP2,Republic of Moldova,1950,Female,498,1247.5
SSP2,Republic of Moldova,1955,Female,498,1400.1
SSP2,Republic of Moldova,1960,Female,498,1598.3
SSP2,Republic of Moldova,1965,Female,498,1774.3
SSP2,Republic of Moldova,1970,Female,498,1913.6
SSP2,Republic of Moldova,1975,Female,498,2035
SSP2,Republic of Moldova,1980,Female,498,2113.8
SSP2,Republic of Moldova,1985,Female,498,2213.4
SSP2,Republic of Moldova,1990,Female,498,2284.1
SSP2,Republic of Moldova,1995,Female,498,2266.6
SSP2,Republic of Moldova,2000,Female,498,2190.3
SSP2,Republic of Moldova,2005,Female,498,2166.5
SSP2,Republic of Moldova,2010,Female,498,2121.3
SSP2,Republic of Moldova,2015,Female,498,2112.6
SSP2,Republic of Moldova,2020,Female,498,2099.9
SSP2,Republic of Moldova,2025,Female,498,2078
SSP2,Republic of Moldova,2030,Female,498,2043.4
SSP2,Republic of Moldova,2035,Female,498,1997.3
SSP2,Republic of Moldova,2040,Female,498,1943.5
SSP2,Republic of Moldova,2045,Female,498,1886.6
SSP2,Republic of Moldova,2050,Female,498,1829.4
SSP2,Republic of Moldova,2055,Female,498,1772.3
SSP2,Republic of Moldova,2060,Female,498,1714.2
SSP2,Republic of Moldova,2065,Female,498,1653.5
SSP2,Republic of Moldova,2070,Female,498,1590.2
SSP2,Republic of Moldova,2075,Female,498,1524.4
SSP2,Republic of Moldova,2080,Female,498,1462
SSP2,Republic of Moldova,2085,Female,498,1407.4
SSP2,Republic of Moldova,2090,Female,498,1364.3
SSP2,Republic of Moldova,2095,Female,498,1331.9
SSP2,Republic of Moldova,2100,Female,498,1306.5
SSP2,Reunion,1950,Female,638,129.2
SSP2,Reunion,1955,Female,638,150.6
SSP2,Reunion,1960,Female,638,172.5
SSP2,Reunion,1965,Female,638,200.5
SSP2,Reunion,1970,Female,638,239.4
SSP2,Reunion,1975,Female,638,249.7
SSP2,Reunion,1980,Female,638,260.7
SSP2,Reunion,1985,Female,638,286
SSP2,Reunion,1990,Female,638,312
SSP2,Reunion,1995,Female,638,344.5
SSP2,Reunion,2000,Female,638,377.2
SSP2,Reunion,2005,Female,638,403.1
SSP2,Reunion,2010,Female,638,428.4
SSP2,Reunion,2015,Female,638,445.3
SSP2,Reunion,2020,Female,638,464.5
SSP2,Reunion,2025,Female,638,482.6
SSP2,Reunion,2030,Female,638,499.6
SSP2,Reunion,2035,Female,638,514.8
SSP2,Reunion,2040,Female,638,527.3
SSP2,Reunion,2045,Female,638,536.7
SSP2,Reunion,2050,Female,638,543.5
SSP2,Reunion,2055,Female,638,548
SSP2,Reunion,2060,Female,638,551
SSP2,Reunion,2065,Female,638,553
SSP2,Reunion,2070,Female,638,554.3
SSP2,Reunion,2075,Female,638,555.6
SSP2,Reunion,2080,Female,638,557
SSP2,Reunion,2085,Female,638,558.4
SSP2,Reunion,2090,Female,638,559.1
SSP2,Reunion,2095,Female,638,558.7
SSP2,Reunion,2100,Female,638,556.7
SSP2,Romania,1950,Female,642,8387.2
SSP2,Romania,1955,Female,642,8984.4
SSP2,Romania,1960,Female,642,9523.8
SSP2,Romania,1965,Female,642,9887.1
SSP2,Romania,1970,Female,642,10455.2
SSP2,Romania,1975,Female,642,10997.2
SSP2,Romania,1980,Female,642,11459.8
SSP2,Romania,1985,Female,642,11709.6
SSP2,Romania,1990,Female,642,11909.8
SSP2,Romania,1995,Female,642,11680.8
SSP2,Romania,2000,Female,642,11303
SSP2,Romania,2005,Female,642,10972.8
SSP2,Romania,2010,Female,642,10443.7
SSP2,Romania,2015,Female,642,10242.6
SSP2,Romania,2020,Female,642,9912.1
SSP2,Romania,2025,Female,642,9552.7
SSP2,Romania,2030,Female,642,9174.4
SSP2,Romania,2035,Female,642,8782.1
SSP2,Romania,2040,Female,642,8375.4
SSP2,Romania,2045,Female,642,7956
SSP2,Romania,2050,Female,642,7532.3
SSP2,Romania,2055,Female,642,7108.3
SSP2,Romania,2060,Female,642,6680.9
SSP2,Romania,2065,Female,642,6250.9
SSP2,Romania,2070,Female,642,5823.9
SSP2,Romania,2075,Female,642,5428.4
SSP2,Romania,2080,Female,642,5069.7
SSP2,Romania,2085,Female,642,4746.5
SSP2,Romania,2090,Female,642,4454.5
SSP2,Romania,2095,Female,642,4189.7
SSP2,Romania,2100,Female,642,3944.4
SSP2,Russian Federation,1950,Female,643,58222.9
SSP2,Russian Federation,1955,Female,643,62193.5
SSP2,Russian Federation,1960,Female,643,66177.8
SSP2,Russian Federation,1965,Female,643,69166.9
SSP2,Russian Federation,1970,Female,643,70731.7
SSP2,Russian Federation,1975,Female,643,72470.9
SSP2,Russian Federation,1980,Female,643,74352.3
SSP2,Russian Federation,1985,Female,643,76587.8
SSP2,Russian Federation,1990,Female,643,78481
SSP2,Russian Federation,1995,Female,643,78722.4
SSP2,Russian Federation,2000,Female,643,77889.6
SSP2,Russian Federation,2005,Female,643,76785.9
