"e0","year","isono","sexno","ageno","eduno"
81.4,2080,408,1,0,0
97.7,2080,410,2,0,0
91.2,2080,410,1,0,0
90.8,2080,414,2,0,0
87.6,2080,414,1,0,0
87.1,2080,417,2,0,0
81,2080,417,1,0,0
72.7,2080,418,2,0,0
68.1,2080,418,1,0,0
90.3,2080,422,2,0,0
85.8,2080,422,1,0,0
59.6,2080,426,2,0,0
55.2,2080,426,1,0,0
92.6,2080,428,2,0,0
85,2080,428,1,0,0
67.9,2080,430,2,0,0
63.7,2080,430,1,0,0
92,2080,434,2,0,0
86.8,2080,434,1,0,0
92.2,2080,44,2,0,0
86.1,2080,44,1,0,0
93,2080,440,2,0,0
84.9,2080,440,1,0,0
97.4,2080,442,2,0,0
92.7,2080,442,1,0,0
98.3,2080,446,2,0,0
93,2080,446,1,0,0
75.8,2080,450,2,0,0
71.6,2080,450,1,0,0
67,2080,454,2,0,0
62.7,2080,454,1,0,0
91.6,2080,458,2,0,0
87.1,2080,458,1,0,0
98.3,2080,462,2,0,0
94.1,2080,462,1,0,0
65.1,2080,466,2,0,0
60.8,2080,466,1,0,0
96.4,2080,470,2,0,0
91.9,2080,470,1,0,0
97.4,2080,474,2,0,0
91.3,2080,474,1,0,0
71.8,2080,478,2,0,0
66.9,2080,478,1,0,0
91.4,2080,48,2,0,0
88.7,2080,48,1,0,0
91.9,2080,480,2,0,0
86.1,2080,480,1,0,0
93.7,2080,484,2,0,0
88.9,2080,484,1,0,0
84.6,2080,496,2,0,0
78,2080,496,1,0,0
87.9,2080,498,2,0,0
81.7,2080,498,1,0,0
93.7,2080,499,2,0,0
88.7,2080,499,1,0,0
87.2,2080,50,2,0,0
83.1,2080,50,1,0,0
88.5,2080,504,2,0,0
84,2080,504,1,0,0
63.7,2080,508,2,0,0
59.1,2080,508,1,0,0
90.6,2080,51,2,0,0
85,2080,51,1,0,0
92.2,2080,512,2,0,0
87.5,2080,512,1,0,0
68.8,2080,516,2,0,0
64.7,2080,516,1,0,0
94.6,2080,52,2,0,0
88.8,2080,52,1,0,0
80.1,2080,524,2,0,0
76,2080,524,1,0,0
97.6,2080,528,2,0,0
93.5,2080,528,1,0,0
88.8,2080,531,2,0,0
85.1,2080,531,1,0,0
92.8,2080,533,2,0,0
88,2080,533,1,0,0
92.9,2080,540,2,0,0
87.1,2080,540,1,0,0
79,2080,548,2,0,0
74.2,2080,548,1,0,0
97.3,2080,554,2,0,0
93.4,2080,554,1,0,0
90,2080,558,2,0,0
84.3,2080,558,1,0,0
97.8,2080,56,2,0,0
92.3,2080,56,1,0,0
65.2,2080,562,2,0,0
61.1,2080,562,1,0,0
62.9,2080,566,2,0,0
58.7,2080,566,1,0,0
98,2080,578,2,0,0
93.6,2080,578,1,0,0
76.8,2080,583,2,0,0
72.9,2080,583,1,0,0
73.2,2080,586,2,0,0
69.2,2080,586,1,0,0
94,2080,591,2,0,0
87.9,2080,591,1,0,0
70.7,2080,598,2,0,0
65.9,2080,598,1,0,0
81.3,2080,600,2,0,0
76.8,2080,600,1,0,0
90.4,2080,604,2,0,0
84.5,2080,604,1,0,0
79.2,2080,608,2,0,0
73.3,2080,608,1,0,0
94.5,2080,616,2,0,0
87.6,2080,616,1,0,0
97.3,2080,620,2,0,0
91.5,2080,620,1,0,0
62.5,2080,624,2,0,0
57.2,2080,624,1,0,0
69.7,2080,626,2,0,0
64.9,2080,626,1,0,0
97.6,2080,630,2,0,0
90.6,2080,630,1,0,0
92.9,2080,634,2,0,0
91.3,2080,634,1,0,0
96.1,2080,638,2,0,0
89.6,2080,638,1,0,0
87.5,2080,64,2,0,0
83.2,2080,64,1,0,0
92,2080,642,2,0,0
85.9,2080,642,1,0,0
89.4,2080,643,2,0,0
81.5,2080,643,1,0,0
67.8,2080,646,2,0,0
62.9,2080,646,1,0,0
91.5,2080,662,2,0,0
85.9,2080,662,1,0,0
90,2080,670,2,0,0
85.6,2080,670,1,0,0
72,2080,678,2,0,0
67.1,2080,678,1,0,0
75.5,2080,68,2,0,0
70.8,2080,68,1,0,0
82.9,2080,682,2,0,0
79.4,2080,682,1,0,0
73,2080,686,2,0,0
68.4,2080,686,1,0,0
91.6,2080,688,2,0,0
86.9,2080,688,1,0,0
86.1,2080,690,2,0,0
80.7,2080,690,1,0,0
61.1,2080,694,2,0,0
56.9,2080,694,1,0,0
92.9,2080,70,2,0,0
88.1,2080,70,1,0,0
97.3,2080,702,2,0,0
92.5,2080,702,1,0,0
93.7,2080,703,2,0,0
87.5,2080,703,1,0,0
93.1,2080,704,2,0,0
87.7,2080,704,1,0,0
96.7,2080,705,2,0,0
90.3,2080,705,1,0,0
63.7,2080,706,2,0,0
58.8,2080,706,1,0,0
74.6,2080,710,2,0,0
69.4,2080,710,1,0,0
67,2080,716,2,0,0
62.5,2080,716,1,0,0
73.8,2080,72,2,0,0
69.8,2080,72,1,0,0
99.5,2080,724,2,0,0
93.9,2080,724,1,0,0
66.7,2080,728,2,0,0
60.5,2080,728,1,0,0
66.9,2080,729,2,0,0
59.9,2080,729,1,0,0
82.1,2080,732,2,0,0
78.2,2080,732,1,0,0
88.6,2080,740,2,0,0
83.2,2080,740,1,0,0
62.8,2080,748,2,0,0
58.3,2080,748,1,0,0
98.1,2080,752,2,0,0
94.2,2080,752,1,0,0
99.5,2080,756,2,0,0
95.2,2080,756,1,0,0
92,2080,76,2,0,0
85.6,2080,76,1,0,0
84.4,2080,760,2,0,0
78.9,2080,760,1,0,0
77.8,2080,762,2,0,0
72.5,2080,762,1,0,0
86.9,2080,764,2,0,0
80.7,2080,764,1,0,0
68.6,2080,768,2,0,0
64.1,2080,768,1,0,0
82.8,2080,776,2,0,0
77.7,2080,776,1,0,0
89.2,2080,780,2,0,0
83.4,2080,780,1,0,0
92.4,2080,784,2,0,0
89.5,2080,784,1,0,0
90.4,2080,788,2,0,0
85.8,2080,788,1,0,0
89.7,2080,792,2,0,0
84.8,2080,792,1,0,0
84.3,2080,795,2,0,0
78.4,2080,795,1,0,0
94.3,2080,8,2,0,0
89,2080,8,1,0,0
65.5,2080,800,2,0,0
60.7,2080,800,1,0,0
89.1,2080,804,2,0,0
81.8,2080,804,1,0,0
91.5,2080,807,2,0,0
87.3,2080,807,1,0,0
87.9,2080,818,2,0,0
83.4,2080,818,1,0,0
96.9,2080,826,2,0,0
92.6,2080,826,1,0,0
96.8,2080,830,2,0,0
93.1,2080,830,1,0,0
69.9,2080,834,2,0,0
65.6,2080,834,1,0,0
84.1,2080,84,2,0,0
80.3,2080,84,1,0,0
95.3,2080,840,2,0,0
90.1,2080,840,1,0,0
97.4,2080,850,2,0,0
91.7,2080,850,1,0,0
67.4,2080,854,2,0,0
63,2080,854,1,0,0
95,2080,858,2,0,0
88.6,2080,858,1,0,0
86.6,2080,860,2,0,0
81.5,2080,860,1,0,0
92.4,2080,862,2,0,0
86.3,2080,862,1,0,0
82.9,2080,882,2,0,0
77.3,2080,882,1,0,0
71.6,2080,887,2,0,0
66.7,2080,887,1,0,0
63.6,2080,894,2,0,0
58.8,2080,894,1,0,0
72.7,2080,90,2,0,0
68.1,2080,90,1,0,0
95.2,2080,96,2,0,0
90.9,2080,96,1,0,0
92.7,2085,100,2,0,0
86.7,2085,100,1,0,0
80.6,2085,104,2,0,0
75.6,2085,104,1,0,0
63.5,2085,108,2,0,0
60.6,2085,108,1,0,0
92.2,2085,112,2,0,0
84.6,2085,112,1,0,0
83.3,2085,116,2,0,0
78.3,2085,116,1,0,0
90.6,2085,12,2,0,0
86.8,2085,12,1,0,0
64.7,2085,120,2,0,0
60,2085,120,1,0,0
99.4,2085,124,2,0,0
94.6,2085,124,1,0,0
92.5,2085,132,2,0,0
86.8,2085,132,1,0,0
63.9,2085,140,2,0,0
58.3,2085,140,1,0,0
93,2085,144,2,0,0
87.3,2085,144,1,0,0
63.1,2085,148,2,0,0
57.7,2085,148,1,0,0
98.1,2085,152,2,0,0
92.3,2085,152,1,0,0
91,2085,156,2,0,0
87.1,2085,156,1,0,0
91.3,2085,158,2,0,0
87.4,2085,158,1,0,0
93.1,2085,170,2,0,0
86.6,2085,170,1,0,0
67.5,2085,174,2,0,0
62.9,2085,174,1,0,0
90,2085,175,2,0,0
83.5,2085,175,1,0,0
68.7,2085,178,2,0,0
63.9,2085,178,1,0,0
62.7,2085,180,2,0,0
57.7,2085,180,1,0,0
96.4,2085,188,2,0,0
90.5,2085,188,1,0,0
95.6,2085,191,2,0,0
90.2,2085,191,1,0,0
96.6,2085,192,2,0,0
91.2,2085,192,1,0,0
97.6,2085,196,2,0,0
93.2,2085,196,1,0,0
96.3,2085,203,2,0,0
90.4,2085,203,1,0,0
68.9,2085,204,2,0,0
63.7,2085,204,1,0,0
96.7,2085,208,2,0,0
92,2085,208,1,0,0
91.6,2085,214,2,0,0
86.1,2085,214,1,0,0
94.2,2085,218,2,0,0
88.8,2085,218,1,0,0
92.5,2085,222,2,0,0
83.5,2085,222,1,0,0
65,2085,226,2,0,0
60.4,2085,226,1,0,0
70.4,2085,231,2,0,0
65.4,2085,231,1,0,0
71.5,2085,232,2,0,0
66.4,2085,232,1,0,0
94.3,2085,233,2,0,0
86.7,2085,233,1,0,0
65.1,2085,24,2,0,0
59.9,2085,24,1,0,0
88,2085,242,2,0,0
82.7,2085,242,1,0,0
98.9,2085,246,2,0,0
93.3,2085,246,1,0,0
100.6,2085,250,2,0,0
94.7,2085,250,1,0,0
88.4,2085,254,2,0,0
82.4,2085,254,1,0,0
92.5,2085,258,2,0,0
87.2,2085,258,1,0,0
68.9,2085,262,2,0,0
63.9,2085,262,1,0,0
71.6,2085,266,2,0,0
67.3,2085,266,1,0,0
92.5,2085,268,2,0,0
86.5,2085,268,1,0,0
69,2085,270,2,0,0
64.1,2085,270,1,0,0
83,2085,275,2,0,0
79,2085,275,1,0,0
98.6,2085,276,2,0,0
94.1,2085,276,1,0,0
87,2085,28,2,0,0
84.3,2085,28,1,0,0
72.2,2085,288,2,0,0
68.4,2085,288,1,0,0
71.2,2085,296,2,0,0
63.2,2085,296,1,0,0
98.8,2085,300,2,0,0
93.9,2085,300,1,0,0
92,2085,308,2,0,0
87.7,2085,308,1,0,0
88.4,2085,31,2,0,0
83.2,2085,31,1,0,0
99,2085,312,2,0,0
93.4,2085,312,1,0,0
94.2,2085,316,2,0,0
89.5,2085,316,1,0,0
95.1,2085,32,2,0,0
87.8,2085,32,1,0,0
81,2085,320,2,0,0
74.4,2085,320,1,0,0
67.3,2085,324,2,0,0
62.5,2085,324,1,0,0
86.1,2085,328,2,0,0
80.9,2085,328,1,0,0
70.2,2085,332,2,0,0
65.9,2085,332,1,0,0
82.9,2085,340,2,0,0
77.5,2085,340,1,0,0
100.7,2085,344,2,0,0
94.5,2085,344,1,0,0
93.5,2085,348,2,0,0
86.2,2085,348,1,0,0
99.4,2085,352,2,0,0
95.6,2085,352,1,0,0
83.9,2085,356,2,0,0
79.9,2085,356,1,0,0
100,2085,36,2,0,0
95.6,2085,36,1,0,0
86.3,2085,360,2,0,0
81.7,2085,360,1,0,0
94.6,2085,364,2,0,0
90.5,2085,364,1,0,0
81.9,2085,368,2,0,0
76.7,2085,368,1,0,0
97.8,2085,372,2,0,0
92.9,2085,372,1,0,0
98.5,2085,376,2,0,0
93.5,2085,376,1,0,0
100.3,2085,380,2,0,0
95,2085,380,1,0,0
67,2085,384,2,0,0
62.1,2085,384,1,0,0
91.9,2085,388,2,0,0
87.6,2085,388,1,0,0
101.9,2085,392,2,0,0
94.9,2085,392,1,0,0
88.9,2085,398,2,0,0
82.1,2085,398,1,0,0
64.2,2085,4,2,0,0
60.3,2085,4,1,0,0
99,2085,40,2,0,0
94.2,2085,40,1,0,0
83.1,2085,400,2,0,0
79,2085,400,1,0,0
68.6,2085,404,2,0,0
64,2085,404,1,0,0
89.7,2085,408,2,0,0
82.4,2085,408,1,0,0
98.6,2085,410,2,0,0
92.2,2085,410,1,0,0
91.8,2085,414,2,0,0
88.6,2085,414,1,0,0
88,2085,417,2,0,0
82.1,2085,417,1,0,0
73.1,2085,418,2,0,0
68.4,2085,418,1,0,0
90.9,2085,422,2,0,0
86.4,2085,422,1,0,0
59.9,2085,426,2,0,0
55.5,2085,426,1,0,0
93.6,2085,428,2,0,0
86.2,2085,428,1,0,0
68.3,2085,430,2,0,0
63.9,2085,430,1,0,0
93.3,2085,434,2,0,0
88.2,2085,434,1,0,0
93.2,2085,44,2,0,0
87.1,2085,44,1,0,0
94,2085,440,2,0,0
86.2,2085,440,1,0,0
98.4,2085,442,2,0,0
93.7,2085,442,1,0,0
99.1,2085,446,2,0,0
93.9,2085,446,1,0,0
76.4,2085,450,2,0,0
72.1,2085,450,1,0,0
67.1,2085,454,2,0,0
62.9,2085,454,1,0,0
92.6,2085,458,2,0,0
88.1,2085,458,1,0,0
99.7,2085,462,2,0,0
95.4,2085,462,1,0,0
65.5,2085,466,2,0,0
60.9,2085,466,1,0,0
97.5,2085,470,2,0,0
92.8,2085,470,1,0,0
98.3,2085,474,2,0,0
92.2,2085,474,1,0,0
72.4,2085,478,2,0,0
67.3,2085,478,1,0,0
92.4,2085,48,2,0,0
89.6,2085,48,1,0,0
92.9,2085,480,2,0,0
87.2,2085,480,1,0,0
94.8,2085,484,2,0,0
89.9,2085,484,1,0,0
85.4,2085,496,2,0,0
79,2085,496,1,0,0
88.8,2085,498,2,0,0
82.8,2085,498,1,0,0
94.7,2085,499,2,0,0
89.8,2085,499,1,0,0
88.1,2085,50,2,0,0
84,2085,50,1,0,0
89.3,2085,504,2,0,0
84.6,2085,504,1,0,0
63.8,2085,508,2,0,0
59.2,2085,508,1,0,0
91.5,2085,51,2,0,0
86,2085,51,1,0,0
93.2,2085,512,2,0,0
88.4,2085,512,1,0,0
68.9,2085,516,2,0,0
65,2085,516,1,0,0
95.8,2085,52,2,0,0
90,2085,52,1,0,0
80.7,2085,524,2,0,0
76.6,2085,524,1,0,0
98.6,2085,528,2,0,0
94.5,2085,528,1,0,0
89.3,2085,531,2,0,0
85.6,2085,531,1,0,0
93.9,2085,533,2,0,0
89.1,2085,533,1,0,0
93.8,2085,540,2,0,0
88,2085,540,1,0,0
79.4,2085,548,2,0,0
74.5,2085,548,1,0,0
98.3,2085,554,2,0,0
94.4,2085,554,1,0,0
90.8,2085,558,2,0,0
85.1,2085,558,1,0,0
98.8,2085,56,2,0,0
93.3,2085,56,1,0,0
65.4,2085,562,2,0,0
61.2,2085,562,1,0,0
63.8,2085,566,2,0,0
59.4,2085,566,1,0,0
99.1,2085,578,2,0,0
94.6,2085,578,1,0,0
77.3,2085,583,2,0,0
73.4,2085,583,1,0,0
73.7,2085,586,2,0,0
69.6,2085,586,1,0,0
94.9,2085,591,2,0,0
88.9,2085,591,1,0,0
71,2085,598,2,0,0
66.2,2085,598,1,0,0
81.7,2085,600,2,0,0
77.3,2085,600,1,0,0
91.3,2085,604,2,0,0
85.4,2085,604,1,0,0
79.8,2085,608,2,0,0
74,2085,608,1,0,0
95.5,2085,616,2,0,0
88.7,2085,616,1,0,0
98.2,2085,620,2,0,0
92.4,2085,620,1,0,0
62.8,2085,624,2,0,0
57.4,2085,624,1,0,0
69.7,2085,626,2,0,0
64.8,2085,626,1,0,0
98.7,2085,630,2,0,0
91.7,2085,630,1,0,0
93.9,2085,634,2,0,0
92.3,2085,634,1,0,0
97,2085,638,2,0,0
90.5,2085,638,1,0,0
88.8,2085,64,2,0,0
84.2,2085,64,1,0,0
93,2085,642,2,0,0
87,2085,642,1,0,0
90.3,2085,643,2,0,0
82.8,2085,643,1,0,0
67.6,2085,646,2,0,0
62.7,2085,646,1,0,0
92.5,2085,662,2,0,0
86.9,2085,662,1,0,0
91.1,2085,670,2,0,0
86.7,2085,670,1,0,0
72.2,2085,678,2,0,0
67.4,2085,678,1,0,0
75.8,2085,68,2,0,0
71.2,2085,68,1,0,0
83.5,2085,682,2,0,0
79.9,2085,682,1,0,0
73.2,2085,686,2,0,0
68.6,2085,686,1,0,0
92.7,2085,688,2,0,0
88,2085,688,1,0,0
86.5,2085,690,2,0,0
81.3,2085,690,1,0,0
61.8,2085,694,2,0,0
57.4,2085,694,1,0,0
93.9,2085,70,2,0,0
89.1,2085,70,1,0,0
98.2,2085,702,2,0,0
93.3,2085,702,1,0,0
94.8,2085,703,2,0,0
88.6,2085,703,1,0,0
94,2085,704,2,0,0
88.9,2085,704,1,0,0
97.6,2085,705,2,0,0
91.2,2085,705,1,0,0
64.2,2085,706,2,0,0
59.1,2085,706,1,0,0
75.2,2085,710,2,0,0
70.2,2085,710,1,0,0
67.4,2085,716,2,0,0
62.8,2085,716,1,0,0
74.1,2085,72,2,0,0
70.1,2085,72,1,0,0
100.4,2085,724,2,0,0
94.9,2085,724,1,0,0
66.6,2085,728,2,0,0
60.3,2085,728,1,0,0
66.9,2085,729,2,0,0
59.9,2085,729,1,0,0
82.6,2085,732,2,0,0
79,2085,732,1,0,0
89.7,2085,740,2,0,0
84.3,2085,740,1,0,0
63.1,2085,748,2,0,0
58.7,2085,748,1,0,0
99.1,2085,752,2,0,0
95.2,2085,752,1,0,0
100.5,2085,756,2,0,0
96.2,2085,756,1,0,0
93,2085,76,2,0,0
86.6,2085,76,1,0,0
85,2085,760,2,0,0
79.9,2085,760,1,0,0
78.1,2085,762,2,0,0
72.9,2085,762,1,0,0
87.5,2085,764,2,0,0
81.4,2085,764,1,0,0
69.2,2085,768,2,0,0
64.5,2085,768,1,0,0
83.3,2085,776,2,0,0
78.4,2085,776,1,0,0
90.4,2085,780,2,0,0
84.6,2085,780,1,0,0
93.4,2085,784,2,0,0
90.5,2085,784,1,0,0
91.3,2085,788,2,0,0
86.7,2085,788,1,0,0
90.5,2085,792,2,0,0
85.8,2085,792,1,0,0
85.3,2085,795,2,0,0
79.5,2085,795,1,0,0
95.4,2085,8,2,0,0
90,2085,8,1,0,0
65.7,2085,800,2,0,0
60.9,2085,800,1,0,0
90.1,2085,804,2,0,0
82.9,2085,804,1,0,0
92.6,2085,807,2,0,0
88.3,2085,807,1,0,0
89,2085,818,2,0,0
84.5,2085,818,1,0,0
97.9,2085,826,2,0,0
93.6,2085,826,1,0,0
97.8,2085,830,2,0,0
94.1,2085,830,1,0,0
70,2085,834,2,0,0
65.6,2085,834,1,0,0
85,2085,84,2,0,0
81.3,2085,84,1,0,0
96.3,2085,840,2,0,0
91,2085,840,1,0,0
98.5,2085,850,2,0,0
92.8,2085,850,1,0,0
67.8,2085,854,2,0,0
63.3,2085,854,1,0,0
96,2085,858,2,0,0
89.7,2085,858,1,0,0
87.6,2085,860,2,0,0
82.5,2085,860,1,0,0
93.4,2085,862,2,0,0
87.4,2085,862,1,0,0
83.3,2085,882,2,0,0
77.8,2085,882,1,0,0
72,2085,887,2,0,0
67,2085,887,1,0,0
63.6,2085,894,2,0,0
58.8,2085,894,1,0,0
72.7,2085,90,2,0,0
68,2085,90,1,0,0
96.4,2085,96,2,0,0
92,2085,96,1,0,0
93.8,2090,100,2,0,0
87.8,2090,100,1,0,0
81.5,2090,104,2,0,0
76.4,2090,104,1,0,0
63.8,2090,108,2,0,0
61,2090,108,1,0,0
93.1,2090,112,2,0,0
85.9,2090,112,1,0,0
84.1,2090,116,2,0,0
79.1,2090,116,1,0,0
91.6,2090,12,2,0,0
87.6,2090,12,1,0,0
65.1,2090,120,2,0,0
60.3,2090,120,1,0,0
100.5,2090,124,2,0,0
95.6,2090,124,1,0,0
93.7,2090,132,2,0,0
87.9,2090,132,1,0,0
64.6,2090,140,2,0,0
58.9,2090,140,1,0,0
94,2090,144,2,0,0
88.4,2090,144,1,0,0
63.8,2090,148,2,0,0
58.2,2090,148,1,0,0
99.2,2090,152,2,0,0
93.4,2090,152,1,0,0
92,2090,156,2,0,0
88,2090,156,1,0,0
91.9,2090,158,2,0,0
87.9,2090,158,1,0,0
94.2,2090,170,2,0,0
87.8,2090,170,1,0,0
67.8,2090,174,2,0,0
63.1,2090,174,1,0,0
90.4,2090,175,2,0,0
84,2090,175,1,0,0
68.9,2090,178,2,0,0
64.1,2090,178,1,0,0
62.9,2090,180,2,0,0
57.8,2090,180,1,0,0
97.4,2090,188,2,0,0
91.4,2090,188,1,0,0
96.6,2090,191,2,0,0
91.3,2090,191,1,0,0
97.6,2090,192,2,0,0
92.1,2090,192,1,0,0
98.6,2090,196,2,0,0
94.2,2090,196,1,0,0
97.4,2090,203,2,0,0
91.4,2090,203,1,0,0
69.3,2090,204,2,0,0
64,2090,204,1,0,0
97.7,2090,208,2,0,0
92.9,2090,208,1,0,0
92.6,2090,214,2,0,0
87.2,2090,214,1,0,0
95.2,2090,218,2,0,0
89.9,2090,218,1,0,0
93.5,2090,222,2,0,0
84.6,2090,222,1,0,0
65.5,2090,226,2,0,0
60.7,2090,226,1,0,0
70.5,2090,231,2,0,0
65.6,2090,231,1,0,0
71.8,2090,232,2,0,0
66.7,2090,232,1,0,0
95.2,2090,233,2,0,0
87.6,2090,233,1,0,0
65.2,2090,24,2,0,0
60,2090,24,1,0,0
89,2090,242,2,0,0
83.8,2090,242,1,0,0
100,2090,246,2,0,0
94.4,2090,246,1,0,0
101.7,2090,250,2,0,0
95.7,2090,250,1,0,0
88.7,2090,254,2,0,0
82.8,2090,254,1,0,0
93.5,2090,258,2,0,0
88.1,2090,258,1,0,0
69.3,2090,262,2,0,0
64.2,2090,262,1,0,0
71.9,2090,266,2,0,0
67.5,2090,266,1,0,0
93.6,2090,268,2,0,0
87.8,2090,268,1,0,0
69.5,2090,270,2,0,0
64.4,2090,270,1,0,0
83.6,2090,275,2,0,0
79.6,2090,275,1,0,0
99.6,2090,276,2,0,0
95.1,2090,276,1,0,0
87.5,2090,28,2,0,0
84.8,2090,28,1,0,0
72.9,2090,288,2,0,0
68.9,2090,288,1,0,0
71.3,2090,296,2,0,0
63.5,2090,296,1,0,0
99.9,2090,300,2,0,0
95,2090,300,1,0,0
93.1,2090,308,2,0,0
88.9,2090,308,1,0,0
89.3,2090,31,2,0,0
84.2,2090,31,1,0,0
100,2090,312,2,0,0
94.5,2090,312,1,0,0
95.1,2090,316,2,0,0
90.3,2090,316,1,0,0
96,2090,32,2,0,0
88.9,2090,32,1,0,0
81.3,2090,320,2,0,0
74.8,2090,320,1,0,0
67.7,2090,324,2,0,0
62.8,2090,324,1,0,0
87.3,2090,328,2,0,0
82.1,2090,328,1,0,0
70.7,2090,332,2,0,0
66.4,2090,332,1,0,0
83.3,2090,340,2,0,0
77.9,2090,340,1,0,0
101.7,2090,344,2,0,0
95.5,2090,344,1,0,0
94.5,2090,348,2,0,0
87.2,2090,348,1,0,0
100.4,2090,352,2,0,0
96.7,2090,352,1,0,0
84.9,2090,356,2,0,0
80.8,2090,356,1,0,0
101,2090,36,2,0,0
96.7,2090,36,1,0,0
87.3,2090,360,2,0,0
82.7,2090,360,1,0,0
95.8,2090,364,2,0,0
91.6,2090,364,1,0,0
82.7,2090,368,2,0,0
77.4,2090,368,1,0,0
98.8,2090,372,2,0,0
93.9,2090,372,1,0,0
99.5,2090,376,2,0,0
94.3,2090,376,1,0,0
101.3,2090,380,2,0,0
96,2090,380,1,0,0
67.9,2090,384,2,0,0
62.9,2090,384,1,0,0
92.9,2090,388,2,0,0
88.6,2090,388,1,0,0
102.9,2090,392,2,0,0
95.9,2090,392,1,0,0
89.9,2090,398,2,0,0
83.3,2090,398,1,0,0
64,2090,4,2,0,0
60,2090,4,1,0,0
100,2090,40,2,0,0
95.2,2090,40,1,0,0
83.6,2090,400,2,0,0
79.5,2090,400,1,0,0
68.7,2090,404,2,0,0
64.1,2090,404,1,0,0
90.7,2090,408,2,0,0
83.5,2090,408,1,0,0
99.5,2090,410,2,0,0
93.1,2090,410,1,0,0
92.9,2090,414,2,0,0
89.6,2090,414,1,0,0
89,2090,417,2,0,0
83.2,2090,417,1,0,0
73.5,2090,418,2,0,0
68.8,2090,418,1,0,0
91.5,2090,422,2,0,0
86.9,2090,422,1,0,0
60.2,2090,426,2,0,0
55.9,2090,426,1,0,0
94.6,2090,428,2,0,0
87.4,2090,428,1,0,0
68.6,2090,430,2,0,0
64.2,2090,430,1,0,0
94.6,2090,434,2,0,0
89.5,2090,434,1,0,0
94.2,2090,44,2,0,0
88.2,2090,44,1,0,0
95,2090,440,2,0,0
87.4,2090,440,1,0,0
99.4,2090,442,2,0,0
94.7,2090,442,1,0,0
99.9,2090,446,2,0,0
94.8,2090,446,1,0,0
77,2090,450,2,0,0
72.7,2090,450,1,0,0
67.2,2090,454,2,0,0
63.1,2090,454,1,0,0
93.7,2090,458,2,0,0
89.2,2090,458,1,0,0
101.2,2090,462,2,0,0
96.7,2090,462,1,0,0
65.9,2090,466,2,0,0
61.1,2090,466,1,0,0
98.5,2090,470,2,0,0
93.8,2090,470,1,0,0
99.2,2090,474,2,0,0
93.1,2090,474,1,0,0
73,2090,478,2,0,0
67.8,2090,478,1,0,0
93.3,2090,48,2,0,0
90.6,2090,48,1,0,0
93.9,2090,480,2,0,0
88.3,2090,480,1,0,0
95.8,2090,484,2,0,0
91,2090,484,1,0,0
86.3,2090,496,2,0,0
80,2090,496,1,0,0
89.7,2090,498,2,0,0
83.9,2090,498,1,0,0
95.8,2090,499,2,0,0
90.9,2090,499,1,0,0
89,2090,50,2,0,0
84.8,2090,50,1,0,0
90.1,2090,504,2,0,0
85.3,2090,504,1,0,0
64.1,2090,508,2,0,0
59.4,2090,508,1,0,0
92.5,2090,51,2,0,0
87,2090,51,1,0,0
94.1,2090,512,2,0,0
89.3,2090,512,1,0,0
69.1,2090,516,2,0,0
65.4,2090,516,1,0,0
97,2090,52,2,0,0
91.1,2090,52,1,0,0
81.3,2090,524,2,0,0
77.2,2090,524,1,0,0
99.6,2090,528,2,0,0
95.5,2090,528,1,0,0
89.8,2090,531,2,0,0
86.1,2090,531,1,0,0
95,2090,533,2,0,0
90.3,2090,533,1,0,0
94.8,2090,540,2,0,0
89,2090,540,1,0,0
79.8,2090,548,2,0,0
74.9,2090,548,1,0,0
99.4,2090,554,2,0,0
95.4,2090,554,1,0,0
91.7,2090,558,2,0,0
86,2090,558,1,0,0
99.9,2090,56,2,0,0
94.4,2090,56,1,0,0
65.7,2090,562,2,0,0
61.2,2090,562,1,0,0
64.7,2090,566,2,0,0
60.1,2090,566,1,0,0
100.1,2090,578,2,0,0
95.7,2090,578,1,0,0
77.9,2090,583,2,0,0
73.9,2090,583,1,0,0
74.2,2090,586,2,0,0
70,2090,586,1,0,0
95.9,2090,591,2,0,0
89.9,2090,591,1,0,0
71.3,2090,598,2,0,0
66.6,2090,598,1,0,0
82.2,2090,600,2,0,0
77.8,2090,600,1,0,0
92.3,2090,604,2,0,0
86.4,2090,604,1,0,0
80.4,2090,608,2,0,0
74.7,2090,608,1,0,0
96.5,2090,616,2,0,0
89.7,2090,616,1,0,0
99.1,2090,620,2,0,0
93.4,2090,620,1,0,0
63.1,2090,624,2,0,0
57.6,2090,624,1,0,0
69.7,2090,626,2,0,0
64.8,2090,626,1,0,0
99.7,2090,630,2,0,0
92.8,2090,630,1,0,0
94.8,2090,634,2,0,0
93.3,2090,634,1,0,0
97.9,2090,638,2,0,0
91.5,2090,638,1,0,0
90,2090,64,2,0,0
85.2,2090,64,1,0,0
94,2090,642,2,0,0
88,2090,642,1,0,0
91.3,2090,643,2,0,0
84,2090,643,1,0,0
67.5,2090,646,2,0,0
62.5,2090,646,1,0,0
93.5,2090,662,2,0,0
87.9,2090,662,1,0,0
92.2,2090,670,2,0,0
87.8,2090,670,1,0,0
72.5,2090,678,2,0,0
67.6,2090,678,1,0,0
76.1,2090,68,2,0,0
71.6,2090,68,1,0,0
84,2090,682,2,0,0
80.4,2090,682,1,0,0
73.5,2090,686,2,0,0
68.8,2090,686,1,0,0
93.7,2090,688,2,0,0
